date,pe,yoy
1980-07-16,8.007,+8.95%
1980-07-15,7.985,+9.10%
1980-07-14,8.033,+9.76%
1980-07-11,7.888,+6.41%
1980-07-10,7.828,+5.02%
1980-07-09,7.897,+5.67%
1980-07-08,7.888,+6.42%
1980-07-07,7.918,+6.83%
1980-07-03,7.862,+7.65%
1980-07-02,7.743,+6.14%
1980-07-01,8.070,+11.62%
1980-06-30,7.647,+2.18%
1980-06-27,7.703,+3.56%
1980-06-26,7.715,+4.36%
1980-06-25,7.750,+4.38%
1980-06-24,7.645,+2.41%
1980-06-23,7.604,+1.86%
1980-06-20,7.574,+2.48%
1980-06-19,7.614,+3.06%
1980-06-18,7.720,+4.52%
1980-06-17,7.705,+3.77%
1980-06-16,7.708,+3.81%
1980-06-13,7.690,+3.35%
1980-06-12,7.671,+2.55%
1980-06-11,7.704,+3.94%
1980-06-10,7.614,+3.16%
1980-06-09,7.550,+2.29%
1980-06-06,7.517,+2.04%
1980-06-05,7.489,+2.34%
1980-06-04,7.477,+3.52%
1980-06-03,7.338,+0.94%
1980-06-02,7.355,+1.17%
1980-06-01,7.670,+5.50%
1980-05-30,7.333,+0.11%
1980-05-29,7.269,-1.70%
1980-05-28,7.387,-0.27%
1980-05-27,7.343,-0.86%
1980-05-23,7.292,-1.22%
1980-05-22,7.186,-3.27%
1980-05-21,7.101,-4.05%
1980-05-20,7.094,-3.95%
1980-05-19,7.098,-3.90%
1980-05-16,7.076,-2.72%
1980-05-15,7.053,-2.77%
1980-05-14,7.044,-2.81%
1980-05-13,7.007,-3.78%
1980-05-12,6.907,-5.15%
1980-05-09,6.903,-6.09%
1980-05-08,6.996,-4.56%
1980-05-07,7.065,-3.47%
1980-05-06,7.004,-5.89%
1980-05-05,7.013,-5.76%
1980-05-02,6.960,-7.42%
1980-05-01,7.150,-1.38%
1980-04-30,7.007,-6.83%
1980-04-29,6.923,-9.55%
1980-04-28,6.909,-9.73%
1980-04-25,6.878,-10.76%
1980-04-24,6.828,-11.14%
1980-04-23,6.784,-11.17%
1980-04-22,6.765,-11.12%
1980-04-21,6.527,-14.24%
1980-04-18,6.576,-14.01%
1980-04-17,6.609,-13.18%
1980-04-16,6.641,-12.65%
1980-04-15,6.712,-12.48%
1980-04-14,6.726,-12.30%
1980-04-11,6.788,-11.75%
1980-04-10,6.807,-12.39%
1980-04-09,6.744,-12.81%
1980-04-08,6.619,-14.68%
1980-04-07,6.553,-15.53%
1980-04-03,6.681,-13.22%
1980-04-02,6.716,-11.47%
1980-04-01,6.790,-10.07%
1980-03-31,6.677,-14.69%
1980-03-28,6.646,-15.52%
1980-03-27,6.483,-17.88%
1980-03-26,6.514,-16.32%
1980-03-25,6.547,-16.35%
1980-03-24,6.553,-16.28%
1980-03-21,6.753,-13.42%
1980-03-20,6.807,-12.09%
1980-03-19,6.885,-11.57%
1980-03-18,6.871,-11.42%
1980-03-17,6.750,-12.98%
1980-03-14,6.959,-9.41%
1980-03-13,6.972,-9.36%
1980-03-12,7.054,-8.14%
1980-03-11,7.114,-7.24%
1980-03-10,7.030,-8.33%
1980-03-07,7.056,-6.96%
1980-03-06,7.172,-4.88%
1980-03-05,7.335,-2.91%
1980-03-04,7.444,-0.36%
1980-03-03,7.426,-0.60%
1980-03-01,6.850,-9.03%
1980-02-29,7.502,-0.37%
1980-02-28,7.490,+0.97%
1980-02-27,7.492,-1.41%
1980-02-26,7.599,-1.58%
1980-02-25,7.555,-2.26%
1980-02-22,7.669,-1.34%
1980-02-21,7.685,-1.88%
1980-02-20,7.765,-1.20%
1980-02-19,7.640,-2.05%
1980-02-15,7.694,-1.42%
1980-02-14,7.781,-0.45%
1980-02-13,7.896,+0.96%
1980-02-12,7.860,+1.25%
1980-02-11,7.808,+0.92%
1980-02-08,7.863,+1.87%
1980-02-07,7.752,+0.92%
1980-02-06,7.715,-0.46%
1980-02-05,7.644,-1.42%
1980-02-04,7.625,-3.06%
1980-02-01,7.610,+0.53%
1980-01-31,7.611,-3.66%
1980-01-30,7.752,-5.41%
1980-01-29,7.676,-6.80%
1980-01-28,7.729,-6.44%
1980-01-25,7.645,-6.85%
1980-01-24,7.651,-5.81%
1980-01-23,7.634,-6.43%
1980-01-22,7.504,-7.38%
1980-01-21,7.544,-6.75%
1980-01-18,7.474,-7.59%
1980-01-17,7.450,-7.66%
1980-01-16,7.473,-7.36%
1980-01-15,7.479,-8.41%
1980-01-14,7.428,-8.35%
1980-01-11,7.397,-7.96%
1980-01-10,7.395,-7.69%
1980-01-09,7.338,-8.91%
1980-01-08,7.332,-8.50%
1980-01-07,7.188,-10.60%
1980-01-04,7.168,-10.34%
1980-01-03,7.081,-10.73%
1980-01-02,7.117,-9.28%
1980-01-01,7.390,-6.22%
1979-12-31,7.264,-8.70%
1979-12-28,7.296,-8.46%
1979-12-27,7.304,-8.72%
1979-12-26,7.292,-9.67%
1979-12-24,7.284,-8.64%
1979-12-21,7.279,-7.16%
1979-12-20,7.325,-6.55%
1979-12-19,7.321,-6.15%
1979-12-18,7.327,-5.27%
1979-12-17,7.397,-6.27%
1979-12-14,7.369,-7.31%
1979-12-13,7.285,-8.39%
1979-12-12,7.275,-9.02%
1979-12-11,7.273,-9.53%
1979-12-10,7.285,-8.93%
1979-12-07,7.275,-9.47%
1979-12-06,7.307,-9.45%
1979-12-05,7.256,-10.04%
1979-12-04,7.225,-9.22%
1979-12-03,7.160,-8.09%
1979-12-01,7.250,-6.93%
1979-11-30,7.183,-8.37%
1979-11-29,7.261,-8.45%
1979-11-28,7.258,-9.84%
1979-11-27,7.232,-10.95%
1979-11-26,7.260,-10.41%
1979-11-23,7.116,-11.91%
1979-11-21,7.063,-12.13%
1979-11-20,7.049,-12.52%
1979-11-19,7.086,-11.29%
1979-11-16,7.056,-11.00%
1979-11-15,7.079,-9.74%
1979-11-14,7.029,-10.17%
1979-11-13,6.998,-11.18%
1979-11-12,7.037,-12.23%
1979-11-09,6.901,-13.61%
1979-11-08,6.818,-14.68%
1979-11-07,6.789,-14.50%
1979-11-06,6.880,-14.57%
1979-11-05,6.922,-14.93%
1979-11-02,6.969,-13.85%
1979-11-01,7.020,-10.46%
1979-10-31,6.922,-12.17%
1979-10-30,7.018,-14.58%
1979-10-29,6.884,-15.79%
1979-10-26,6.874,-17.18%
1979-10-25,6.835,-18.74%
1979-10-24,6.865,-18.53%
1979-10-23,6.854,-19.23%
1979-10-22,6.884,-18.69%
1979-10-19,6.945,-19.10%
1979-10-18,7.082,-18.46%
1979-10-17,7.067,-19.25%
1979-10-16,7.053,-20.48%
1979-10-15,7.065,-21.90%
1979-10-12,7.142,-21.21%
1979-10-11,7.180,-21.18%
1979-10-10,7.198,-20.28%
1979-10-09,7.288,-19.38%
1979-10-08,7.511,-16.05%
1979-10-05,7.606,-14.79%
1979-10-04,7.530,-15.47%
1979-10-03,7.491,-15.53%
1979-10-02,7.491,-15.82%
1979-10-01,7.100,-16.57%
1979-09-28,7.586,-14.74%
1979-09-27,7.648,-13.79%
1979-09-26,7.631,-14.79%
1979-09-25,7.611,-14.37%
1979-09-24,7.607,-14.40%
1979-09-21,7.666,-13.79%
1979-09-20,7.669,-13.61%
1979-09-19,7.514,-16.02%
1979-09-18,7.495,-16.78%
1979-09-17,7.553,-16.87%
1979-09-14,7.548,-17.70%
1979-09-13,7.484,-19.34%
1979-09-12,7.482,-19.86%
1979-09-11,7.461,-20.07%
1979-09-10,7.507,-19.44%
1979-09-07,7.471,-18.78%
1979-09-06,7.415,-19.36%
1979-09-05,7.384,-19.02%
1979-09-04,7.456,-16.97%
1979-09-01,7.420,-17.37%
1979-08-31,7.586,-15.83%
1979-08-30,7.677,-15.89%
1979-08-29,7.677,-15.79%
1979-08-28,7.677,-16.26%
1979-08-27,7.686,-16.91%
1979-08-24,7.648,-17.46%
1979-08-23,7.650,-17.31%
1979-08-22,7.675,-16.56%
1979-08-21,7.670,-16.28%
1979-08-20,7.664,-17.01%
1979-08-17,7.627,-17.69%
1979-08-16,7.612,-17.51%
1979-08-15,7.623,-16.76%
1979-08-14,7.572,-17.41%
1979-08-13,7.565,-17.48%
1979-08-10,7.493,-18.03%
1979-08-09,7.429,-19.38%
1979-08-08,7.463,-18.63%
1979-08-07,7.440,-18.52%
1979-08-06,7.345,-19.85%
1979-08-03,7.327,-19.73%
1979-08-02,7.331,-19.23%
1979-08-01,7.450,-17.86%
1979-07-31,7.311,-17.65%
1979-07-30,7.378,-17.15%
1979-07-27,7.375,-16.80%
1979-07-26,7.375,-16.41%
1979-07-25,7.373,-15.89%
1979-07-24,7.294,-16.18%
1979-07-23,7.267,-16.51%
1979-07-20,7.283,-16.57%
1979-07-19,7.268,-16.81%
1979-07-18,7.274,-15.67%
1979-07-17,7.284,-16.34%
1979-07-16,7.349,-15.42%
1979-07-13,7.319,-14.61%
1979-07-12,7.345,-14.29%
1979-07-11,7.413,-13.22%
1979-07-10,7.454,-12.14%
1979-07-09,7.473,-11.56%
1979-07-06,7.412,-11.75%
1979-07-05,7.327,-12.71%
1979-07-03,7.303,-13.75%
1979-07-02,7.295,-14.88%
1979-07-01,7.230,-15.64%
1979-06-29,7.484,-12.84%
1979-06-28,7.476,-12.78%
1979-06-27,7.438,-12.84%
1979-06-26,7.393,-13.02%
1979-06-25,7.425,-13.78%
1979-06-22,7.465,-13.67%
1979-06-21,7.425,-13.92%
1979-06-20,7.391,-14.76%
1979-06-19,7.388,-15.65%
1979-06-18,7.386,-15.62%
1979-06-15,7.425,-15.97%
1979-06-14,7.433,-16.84%
1979-06-13,7.441,-16.82%
1979-06-12,7.480,-16.37%
1979-06-11,7.412,-17.44%
1979-06-08,7.381,-18.03%
1979-06-07,7.403,-17.71%
1979-06-06,7.367,-18.26%
1979-06-05,7.318,-18.51%
1979-06-04,7.223,-18.09%
1979-06-01,7.270,-16.44%
1979-05-31,7.206,-17.56%
1979-05-30,7.325,-16.66%
1979-05-29,7.395,-15.62%
1979-05-25,7.407,-15.68%
1979-05-24,7.386,-16.15%
1979-05-23,7.382,-17.03%
1979-05-22,7.429,-17.38%
1979-05-21,7.401,-16.88%
1979-05-18,7.386,-17.47%
1979-05-17,7.387,-18.27%
1979-05-16,7.274,-19.31%
1979-05-15,7.254,-19.06%
1979-05-14,7.248,-18.55%
1979-05-11,7.282,-17.44%
1979-05-10,7.282,-16.34%
1979-05-09,7.351,-15.53%
1979-05-08,7.330,-16.03%
1979-05-07,7.319,-16.45%
1979-05-04,7.442,-14.51%
1979-05-03,7.525,-13.85%
1979-05-02,7.518,-14.81%
1979-05-01,7.250,-17.14%
1979-04-30,7.521,-15.18%
1979-04-27,7.654,-12.80%
1979-04-26,7.670,-13.49%
1979-04-25,7.707,-12.92%
1979-04-24,7.684,-12.38%
1979-04-23,7.637,-11.60%
1979-04-20,7.611,-12.09%
1979-04-19,7.615,-11.40%
1979-04-18,7.647,-10.62%
1979-04-17,7.612,-11.99%
1979-04-16,7.603,-10.65%
1979-04-12,7.669,-7.06%
1979-04-11,7.692,-6.93%
1979-04-10,7.770,-6.24%
1979-04-09,7.735,-6.32%
1979-04-06,7.758,-5.65%
1979-04-05,7.764,-5.42%
1979-04-04,7.718,-5.15%
1979-04-03,7.699,-4.96%
1979-04-02,7.586,-9.80%
1979-04-01,7.550,-10.23%
1979-03-30,7.827,-4.49%
1979-03-29,7.861,-4.32%
1979-03-28,7.867,-4.10%
1979-03-27,7.895,-3.08%
1979-03-26,7.784,-4.97%
1979-03-23,7.827,-4.44%
1979-03-22,7.833,-4.49%
1979-03-21,7.800,-5.22%
1979-03-20,7.743,-6.98%
1979-03-19,7.786,-5.83%
1979-03-16,7.757,-5.45%
1979-03-15,7.693,-5.83%
1979-03-14,7.682,-6.20%
1979-03-13,7.692,-5.65%
1979-03-12,7.679,-5.74%
1979-03-09,7.669,-4.80%
1979-03-08,7.672,-4.16%
1979-03-07,7.584,-5.28%
1979-03-06,7.540,-5.34%
1979-03-05,7.555,-5.75%
1979-03-02,7.471,-6.66%
1979-03-01,7.530,-7.38%
1979-02-28,7.418,-7.02%
1979-02-27,7.599,-5.58%
1979-02-26,7.721,-4.89%
1979-02-23,7.730,-3.86%
1979-02-22,7.773,-3.24%
1979-02-21,7.832,-2.54%
1979-02-20,7.859,-2.61%
1979-02-16,7.800,-3.48%
1979-02-15,7.805,-4.23%
1979-02-14,7.816,-4.32%
1979-02-13,7.821,-5.13%
1979-02-12,7.763,-6.06%
1979-02-09,7.737,-6.60%
1979-02-08,7.719,-7.37%
1979-02-07,7.681,-7.31%
1979-02-06,7.751,-5.60%
1979-02-05,7.754,-5.69%
1979-02-02,7.866,-4.87%
1979-02-01,7.570,-7.23%
1979-01-31,7.900,-3.52%
1979-01-30,8.195,-0.11%
1979-01-29,8.236,+1.25%
1979-01-26,8.261,+1.56%
1979-01-25,8.207,-0.01%
1979-01-24,8.123,-0.89%
1979-01-23,8.159,-0.44%
1979-01-22,8.102,-1.84%
1979-01-19,8.090,-2.21%
1979-01-18,8.088,-2.74%
1979-01-17,8.068,-2.24%
1979-01-16,8.067,-1.77%
1979-01-15,8.166,-0.85%
1979-01-12,8.105,-1.73%
1979-01-11,8.037,-2.48%
1979-01-10,8.011,-3.25%
1979-01-09,8.056,-3.21%
1979-01-08,8.013,-4.75%
1979-01-05,8.040,-5.59%
1979-01-04,7.995,-6.90%
1979-01-03,7.932,-7.93%
1979-01-02,7.845,-5.25%
1979-01-01,7.880,-4.83%
1978-12-29,7.956,-9.24%
1978-12-28,7.970,-8.90%
1978-12-27,8.002,-8.48%
1978-12-26,8.073,-7.66%
1978-12-22,7.973,-7.94%
1978-12-21,7.840,-8.75%
1978-12-20,7.838,-8.23%
1978-12-19,7.801,-8.86%
1978-12-18,7.735,-10.31%
1978-12-15,7.892,-8.64%
1978-12-14,7.950,-8.43%
1978-12-13,7.952,-7.95%
1978-12-12,7.996,-7.51%
1978-12-11,8.039,-7.03%
1978-12-08,7.999,-6.82%
1978-12-07,8.036,-6.20%
1978-12-06,8.070,-5.86%
1978-12-05,8.066,-7.34%
1978-12-04,7.959,-8.95%
1978-12-01,7.790,-9.63%
1978-11-30,7.839,-10.47%
1978-11-29,7.931,-9.66%
1978-11-28,8.050,-9.72%
1978-11-27,8.121,-9.55%
1978-11-24,8.104,-9.54%
1978-11-22,8.078,-9.46%
1978-11-21,8.038,-9.11%
1978-11-20,8.058,-8.96%
1978-11-17,7.988,-9.60%
1978-11-16,7.928,-10.55%
1978-11-15,7.843,-11.95%
1978-11-14,7.825,-11.59%
1978-11-13,7.879,-11.59%
1978-11-10,8.018,-8.82%
1978-11-09,7.988,-7.47%
1978-11-08,7.991,-6.92%
1978-11-07,7.940,-7.34%
1978-11-06,8.053,-5.29%
1978-11-03,8.137,-3.44%
1978-11-02,8.089,-3.95%
1978-11-01,7.840,-9.99%
1978-10-31,7.881,-8.08%
1978-10-30,8.216,-4.98%
1978-10-27,8.175,-5.18%
1978-10-26,8.300,-3.48%
1978-10-25,8.411,-1.01%
1978-10-24,8.426,-1.52%
1978-10-23,8.486,-1.55%
1978-10-20,8.466,-2.16%
1978-10-19,8.585,-0.48%
1978-10-18,8.685,-0.47%
1978-10-17,8.752,+0.29%
1978-10-16,8.869,+1.52%
1978-10-13,9.046,+3.67%
1978-10-12,9.065,+3.23%
1978-10-11,9.109,+2.76%
1978-10-10,9.029,+1.00%
1978-10-09,9.040,+0.88%
1978-10-06,8.947,-0.23%
1978-10-05,8.926,-0.09%
1978-10-04,8.908,-0.65%
1978-10-03,8.868,-1.83%
1978-10-02,8.899,+2.29%
1978-10-01,8.510,-2.18%
1978-09-29,8.948,-0.95%
1978-09-28,8.897,-0.96%
1978-09-27,8.871,-1.17%
1978-09-26,8.955,-0.39%
1978-09-25,8.888,-0.78%
1978-09-22,8.887,-0.84%
1978-09-21,8.892,-0.79%
1978-09-20,8.877,-1.78%
1978-09-19,8.947,-0.96%
1978-09-18,9.006,-0.96%
1978-09-15,9.086,-0.41%
1978-09-14,9.171,+0.78%
1978-09-13,9.279,+2.45%
1978-09-12,9.336,+3.15%
1978-09-11,9.335,+2.77%
1978-09-08,9.318,+1.63%
1978-09-07,9.199,-0.42%
1978-09-06,9.195,-0.15%
1978-09-05,9.118,-0.73%
1978-09-01,8.980,-0.11%
1978-08-31,9.013,-1.18%
1978-08-30,9.127,-0.38%
1978-08-29,9.117,-1.04%
1978-08-28,9.168,+0.41%
1978-08-25,9.250,+1.20%
1978-08-24,9.266,+0.26%
1978-08-23,9.251,-0.30%
1978-08-22,9.198,-1.05%
1978-08-21,9.161,-1.17%
1978-08-18,9.235,-0.54%
1978-08-17,9.266,-0.27%
1978-08-16,9.228,-0.67%
1978-08-15,9.158,-1.88%
1978-08-14,9.168,-1.46%
1978-08-11,9.168,-1.75%
1978-08-10,9.141,-2.79%
1978-08-09,9.215,-1.13%
1978-08-08,9.172,-1.54%
1978-08-07,9.131,-2.74%
1978-08-04,9.164,-2.37%
1978-08-03,9.128,-2.38%
1978-08-02,9.076,-3.07%
1978-08-01,9.070,-1.52%
1978-07-31,8.878,-6.42%
1978-07-28,8.905,-6.08%
1978-07-27,8.864,-6.36%
1978-07-26,8.823,-8.31%
1978-07-25,8.766,-9.43%
1978-07-24,8.702,-10.81%
1978-07-21,8.704,-10.73%
1978-07-20,8.729,-10.59%
1978-07-19,8.737,-10.56%
1978-07-18,8.626,-10.96%
1978-07-17,8.707,-9.43%
1978-07-14,8.689,-9.09%
1978-07-13,8.571,-10.33%
1978-07-12,8.570,-10.21%
1978-07-11,8.542,-10.59%
1978-07-10,8.484,-11.41%
1978-07-07,8.450,-11.06%
1978-07-06,8.399,-12.12%
1978-07-05,8.394,-12.62%
1978-07-03,8.467,-11.06%
1978-07-01,8.570,-9.98%
1978-06-30,8.507,-11.78%
1978-06-29,8.587,-11.57%
1978-06-28,8.571,-11.76%
1978-06-27,8.534,-12.87%
1978-06-26,8.500,-13.40%
1978-06-23,8.612,-11.75%
1978-06-22,8.647,-11.26%
1978-06-21,8.626,-11.72%
1978-06-20,8.671,-10.98%
1978-06-19,8.759,-9.66%
1978-06-16,8.753,-9.62%
1978-06-15,8.836,-8.54%
1978-06-14,8.938,-7.72%
1978-06-13,8.946,-6.59%
1978-06-12,8.944,-6.35%
1978-06-09,8.978,-5.68%
1978-06-08,9.004,-5.47%
1978-06-07,8.996,-5.10%
1978-06-06,9.013,-4.43%
1978-06-05,8.980,-5.22%
1978-06-02,8.818,-6.02%
1978-06-01,8.700,-8.71%
1978-05-31,8.741,-6.24%
1978-05-30,8.789,-6.97%
1978-05-26,8.764,-7.94%
1978-05-25,8.784,-7.51%
1978-05-24,8.809,-8.10%
1978-05-23,8.897,-7.63%
1978-05-22,8.992,-7.87%
1978-05-19,8.904,-9.16%
1978-05-18,8.949,-9.08%
1978-05-17,9.038,-7.69%
1978-05-16,9.015,-7.65%
1978-05-15,8.962,-7.78%
1978-05-12,8.899,-8.15%
1978-05-11,8.820,-9.02%
1978-05-10,8.704,-10.84%
1978-05-09,8.702,-10.59%
1978-05-08,8.729,-10.59%
1978-05-05,8.760,-10.83%
1978-05-04,8.705,-11.26%
1978-05-03,8.735,-10.48%
1978-05-02,8.825,-9.10%
1978-05-01,8.750,-8.66%
1978-04-28,8.867,-8.98%
1978-04-27,8.778,-9.67%
1978-04-26,8.866,-7.97%
1978-04-25,8.850,-8.18%
1978-04-24,8.770,-10.20%
1978-04-21,8.639,-12.70%
1978-04-20,8.658,-13.07%
1978-04-19,8.595,-13.43%
1978-04-18,8.556,-14.22%
1978-04-17,8.649,-13.72%
1978-04-14,8.509,-15.08%
1978-04-13,8.332,-16.15%
1978-04-12,8.252,-16.95%
1978-04-11,8.265,-15.75%
1978-04-10,8.287,-15.07%
1978-04-07,8.257,-15.37%
1978-04-06,8.223,-15.34%
1978-04-05,8.209,-15.57%
1978-04-04,8.137,-16.50%
1978-04-03,8.101,-16.66%
1978-04-01,8.410,-13.48%
1978-03-31,8.169,-16.34%
1978-03-30,8.195,-16.67%
1978-03-29,8.216,-17.42%
1978-03-28,8.203,-16.97%
1978-03-27,8.146,-17.60%
1978-03-23,8.191,-18.09%
1978-03-22,8.201,-18.64%
1978-03-21,8.230,-18.60%
1978-03-20,8.324,-18.12%
1978-03-17,8.268,-18.85%
1978-03-16,8.204,-19.54%
1978-03-15,8.169,-19.74%
1978-03-14,8.190,-19.09%
1978-03-13,8.153,-18.84%
1978-03-10,8.147,-18.91%
1978-03-09,8.056,-19.36%
1978-03-08,8.005,-20.48%
1978-03-07,8.007,-20.76%
1978-03-06,7.965,-21.14%
1978-03-03,8.016,-20.38%
1978-03-02,8.004,-20.11%
1978-03-01,8.130,-18.54%
1978-02-28,7.978,-19.92%
1978-02-27,8.048,-19.34%
1978-02-24,8.118,-18.74%
1978-02-23,8.040,-19.99%
1978-02-22,8.033,-20.30%
1978-02-21,8.036,-20.27%
1978-02-17,8.070,-20.27%
1978-02-16,8.081,-20.63%
1978-02-15,8.150,-19.58%
1978-02-14,8.169,-19.15%
1978-02-13,8.244,-17.99%
1978-02-10,8.264,-18.28%
1978-02-09,8.284,-18.00%
1978-02-08,8.333,-18.23%
1978-02-07,8.287,-18.91%
1978-02-06,8.211,-19.65%
1978-02-03,8.222,-19.52%
1978-02-02,8.269,-19.46%
1978-02-01,8.160,-19.05%
1978-01-31,8.188,-19.99%
1978-01-30,8.204,-20.24%
1978-01-27,8.134,-20.81%
1978-01-26,8.134,-21.24%
1978-01-25,8.208,-21.13%
1978-01-24,8.196,-21.34%
1978-01-23,8.195,-21.40%
1978-01-20,8.254,-20.57%
1978-01-19,8.273,-21.05%
1978-01-18,8.316,-20.24%
1978-01-17,8.253,-21.15%
1978-01-16,8.212,-21.75%
1978-01-13,8.236,-21.67%
1978-01-12,8.248,-20.95%
1978-01-11,8.241,-21.57%
1978-01-10,8.280,-22.00%
1978-01-09,8.323,-21.45%
1978-01-06,8.413,-20.61%
1978-01-05,8.516,-19.44%
1978-01-04,8.588,-19.48%
1978-01-03,8.615,-20.21%
1978-01-01,8.280,-20.46%
1977-12-30,8.781,-19.57%
1977-12-29,8.766,-19.30%
1977-12-28,8.749,-19.78%
1977-12-27,8.743,-19.30%
1977-12-23,8.743,-18.36%
1977-12-22,8.661,-19.03%
1977-12-21,8.592,-19.29%
1977-12-20,8.541,-19.33%
1977-12-19,8.559,-19.63%
1977-12-16,8.624,-19.44%
1977-12-15,8.638,-19.57%
1977-12-14,8.682,-19.10%
1977-12-13,8.639,-19.16%
1977-12-12,8.645,-19.17%
1977-12-09,8.647,-19.00%
1977-12-08,8.584,-19.26%
1977-12-07,8.567,-18.96%
1977-12-06,8.572,-18.96%
1977-12-05,8.705,-17.06%
1977-12-02,8.741,-16.20%
1977-12-01,8.620,-18.45%
1977-11-30,8.756,-16.04%
1977-11-29,8.779,-17.13%
1977-11-28,8.917,-16.41%
1977-11-25,8.978,-15.22%
1977-11-23,8.959,-15.03%
1977-11-22,8.922,-15.90%
1977-11-21,8.844,-16.09%
1977-11-18,8.851,-16.00%
1977-11-17,8.836,-15.07%
1977-11-16,8.863,-14.33%
1977-11-15,8.907,-13.78%
1977-11-14,8.851,-13.76%
1977-11-11,8.912,-13.51%
1977-11-10,8.794,-13.94%
1977-11-09,8.633,-15.95%
1977-11-08,8.585,-16.65%
1977-11-07,8.569,-17.81%
1977-11-04,8.503,-19.71%
1977-11-03,8.427,-20.05%
1977-11-02,8.422,-18.55%
1977-11-01,8.710,-15.76%
1977-10-31,8.574,-20.43%
1977-10-28,8.647,-18.73%
1977-10-27,8.622,-19.08%
1977-10-26,8.599,-18.74%
1977-10-25,8.497,-18.91%
1977-10-24,8.556,-18.26%
1977-10-21,8.620,-18.31%
1977-10-20,8.653,-18.77%
1977-10-19,8.626,-18.80%
1977-10-18,8.726,-17.87%
1977-10-17,8.727,-17.36%
1977-10-14,8.736,-17.30%
1977-10-13,8.726,-18.40%
1977-10-12,8.781,-16.82%
1977-10-11,8.864,-16.72%
1977-10-10,8.940,-16.75%
1977-10-07,8.961,-17.35%
1977-10-06,8.968,-16.82%
1977-10-05,8.934,-17.35%
1977-10-04,8.966,-17.69%
1977-10-03,9.033,-14.30%
1977-10-01,8.700,-17.46%
1977-09-30,9.013,-18.21%
1977-09-29,9.034,-18.98%
1977-09-28,8.983,-19.85%
1977-09-27,8.976,-20.92%
1977-09-26,8.990,-20.46%
1977-09-23,8.958,-20.82%
1977-09-22,8.962,-21.19%
1977-09-21,8.963,-21.45%
1977-09-20,9.038,-19.67%
1977-09-19,9.034,-19.67%
1977-09-16,9.093,-18.43%
1977-09-15,9.123,-17.30%
1977-09-14,9.100,-17.27%
1977-09-13,9.057,-17.93%
1977-09-12,9.051,-18.27%
1977-09-09,9.083,-17.79%
1977-09-08,9.169,-17.43%
1977-09-07,9.238,-16.88%
1977-09-06,9.209,-16.56%
1977-09-02,9.185,-16.48%
1977-09-01,8.990,-18.64%
1977-08-31,9.121,-16.24%
1977-08-30,9.162,-16.08%
1977-08-29,9.213,-15.11%
1977-08-26,9.131,-15.73%
1977-08-25,9.140,-16.24%
1977-08-24,9.242,-14.67%
1977-08-23,9.279,-14.91%
1977-08-22,9.296,-15.10%
1977-08-19,9.269,-16.18%
1977-08-18,9.285,-16.97%
1977-08-17,9.291,-17.11%
1977-08-16,9.290,-16.82%
1977-08-15,9.333,-16.30%
1977-08-12,9.304,-16.53%
1977-08-11,9.331,-16.16%
1977-08-10,9.403,-15.80%
1977-08-09,9.320,-15.79%
1977-08-08,9.315,-16.09%
1977-08-05,9.388,-15.48%
1977-08-04,9.386,-15.96%
1977-08-03,9.351,-16.04%
1977-08-02,9.363,-15.16%
1977-08-01,9.210,-15.74%
1977-07-29,9.487,-14.75%
1977-07-28,9.481,-14.90%
1977-07-27,9.466,-15.38%
1977-07-26,9.623,-14.47%
1977-07-25,9.679,-13.96%
1977-07-22,9.757,-13.16%
1977-07-21,9.750,-13.13%
1977-07-20,9.763,-12.93%
1977-07-19,9.769,-13.36%
1977-07-18,9.688,-14.39%
1977-07-15,9.614,-15.47%
1977-07-13,9.558,-16.33%
1977-07-12,9.544,-16.64%
1977-07-11,9.554,-15.82%
1977-07-08,9.577,-14.80%
1977-07-07,9.501,-15.36%
1977-07-06,9.557,-14.62%
1977-07-05,9.606,-14.65%
1977-07-01,9.520,-14.54%
1977-06-30,9.643,-14.47%
1977-06-29,9.710,-15.39%
1977-06-28,9.713,-15.01%
1977-06-27,9.794,-14.54%
1977-06-24,9.815,-13.76%
1977-06-23,9.759,-14.46%
1977-06-22,9.744,-14.77%
1977-06-21,9.771,-15.20%
1977-06-20,9.740,-15.05%
1977-06-17,9.696,-15.31%
1977-06-16,9.685,-14.08%
1977-06-15,9.661,-13.83%
1977-06-14,9.686,-14.02%
1977-06-13,9.577,-14.12%
1977-06-10,9.550,-13.19%
1977-06-09,9.519,-12.75%
1977-06-08,9.525,-12.75%
1977-06-07,9.479,-13.02%
1977-06-06,9.431,-13.92%
1977-06-03,9.475,-14.36%
1977-06-02,9.383,-15.27%
1977-06-01,9.530,-13.44%
1977-05-31,9.323,-17.55%
1977-05-27,9.447,-15.78%
1977-05-26,9.520,-15.09%
1977-05-25,9.497,-15.42%
1977-05-24,9.585,-14.60%
1977-05-23,9.632,-15.72%
1977-05-20,9.760,-15.22%
1977-05-19,9.802,-14.17%
1977-05-18,9.843,-13.88%
1977-05-17,9.791,-14.19%
1977-05-16,9.762,-14.65%
1977-05-13,9.718,-15.72%
1977-05-12,9.689,-16.47%
1977-05-11,9.694,-16.57%
1977-05-10,9.762,-16.11%
1977-05-09,9.733,-15.36%
1977-05-06,9.763,-14.49%
1977-05-05,9.824,-13.72%
1977-05-04,9.810,-14.30%
1977-05-03,9.758,-14.34%
