date,pe,yoy
2006-09-27,27.72,-
2006-09-26,27.78,-
2006-09-25,27.63,-
2006-09-22,27.16,-
2006-09-21,27.37,-
2006-09-20,27.55,-
2006-09-19,27.14,-
2006-09-18,27.33,-
2006-09-15,27.33,-
2006-09-14,27.22,-
2006-09-13,27.19,-
2006-09-12,27.05,-
2006-09-11,26.52,-
2006-09-08,26.37,-
2006-09-07,26.20,-
2006-09-06,26.32,-
2006-09-05,26.85,-
2006-09-01,26.61,-
2006-08-31,26.45,-
2006-08-30,26.49,-
2006-08-29,26.35,-
2006-08-28,26.29,-
2006-08-25,26.08,-
2006-08-24,26.04,-
2006-08-23,25.96,-
2006-08-22,26.18,-
2006-08-21,26.14,-
2006-08-18,26.39,-
2006-08-17,26.35,-
2006-08-16,26.29,-
2006-08-15,25.69,-
2006-08-14,25.02,-
2006-08-11,24.89,-
2006-08-10,25.05,-
2006-08-09,24.87,-
2006-08-08,24.86,-
2006-08-07,25.02,-
2006-08-04,25.18,-
2006-08-03,25.29,-
2006-08-02,25.12,-
2006-08-01,24.86,-
2006-07-31,25.27,-
2006-07-28,25.29,-
2006-07-27,24.76,-
2006-07-26,24.91,-
2006-07-25,24.94,-
2006-07-24,24.82,-
2006-07-21,24.31,-
2006-07-20,24.56,-
2006-07-19,24.96,-
2006-07-18,24.65,-
2006-07-17,24.59,-
2006-07-14,24.48,-
2006-07-13,24.75,-
2006-07-12,25.14,-
2006-07-11,25.67,-
2006-07-10,25.46,-
2006-07-07,25.68,-
2006-07-06,25.98,-
2006-07-05,26.02,-
2006-07-03,26.56,-
2006-06-30,26.37,-
2006-06-29,23.89,-
2006-06-28,23.18,-
2006-06-27,23.01,-
2006-06-26,23.45,-
2006-06-23,23.37,-
2006-06-22,23.42,-
2006-06-21,23.71,-
2006-06-20,23.33,-
2006-06-19,23.34,-
2006-06-16,23.55,-
2006-06-15,23.70,-
2006-06-14,23.06,-
2006-06-13,22.85,-
2006-06-12,22.91,-
2006-06-09,23.37,-
2006-06-08,23.53,-
2006-06-07,23.58,-
2006-06-06,23.74,-
2006-06-05,23.77,-
2006-06-02,24.30,-
2006-06-01,24.36,-
2006-05-31,23.80,-
2006-05-30,23.68,-
2006-05-26,24.20,-
2006-05-25,24.10,-
2006-05-24,23.81,-
2006-05-23,23.64,-
2006-05-22,23.88,-
2006-05-19,24.12,-
2006-05-18,23.91,-
2006-05-17,24.09,-
2006-05-16,24.46,-
2006-05-15,24.63,-
2006-05-12,24.65,-
2006-05-11,24.97,-
2006-05-10,25.54,-
2006-05-09,25.78,-
2006-05-08,25.84,-
2006-05-05,25.82,-
2006-05-04,25.63,-
2006-05-03,25.41,-
2006-05-02,25.46,-
2006-05-01,25.41,-
2006-04-28,25.63,-
2006-04-27,25.87,-
2006-04-26,25.65,-
2006-04-25,25.64,-
2006-04-24,25.71,-
2006-04-21,25.75,-
2006-04-20,26.05,-
2006-04-19,26.13,-
2006-04-18,26.02,-
2006-04-17,25.53,-
2006-04-13,25.80,-
2006-04-12,25.69,-
2006-04-11,25.68,-
2006-04-10,25.90,-
2006-04-07,25.96,-
2006-04-06,26.21,-
2006-04-05,26.11,-
2006-04-04,25.86,-
2006-04-03,25.72,-
2006-03-31,25.67,-
2006-03-30,26.86,-
2006-03-29,26.78,-
2006-03-28,26.30,-
2006-03-27,26.42,-
2006-03-24,26.40,-
2006-03-23,26.26,-
2006-03-22,26.35,-
2006-03-21,26.29,-
2006-03-20,26.55,-
2006-03-17,26.50,-
2006-03-16,26.39,-
2006-03-15,26.63,-
2006-03-14,26.43,-
2006-03-13,26.00,-
2006-03-10,25.91,-
2006-03-09,25.86,-
2006-03-08,26.12,-
2006-03-07,26.11,-
2006-03-06,26.25,-
2006-03-03,26.48,-
2006-03-02,26.62,-
2006-03-01,26.64,-
2006-02-28,26.26,-
2006-02-27,26.65,-
2006-02-24,26.35,-
2006-02-23,26.29,-
2006-02-22,26.37,-
2006-02-21,26.03,-
2006-02-17,26.33,-
2006-02-16,26.54,-
2006-02-15,26.30,-
2006-02-14,26.12,-
2006-02-13,25.87,-
2006-02-10,26.15,-
2006-02-09,26.00,-
2006-02-08,26.26,-
2006-02-07,25.96,-
2006-02-06,26.05,-
2006-02-03,26.16,-
2006-02-02,26.50,-
2006-02-01,26.93,-
2006-01-31,26.89,-
2006-01-30,26.93,-
2006-01-27,26.90,-
2006-01-26,26.57,-
2006-01-25,26.36,-
2006-01-24,26.51,-
2006-01-23,26.35,-
2006-01-20,26.35,-
2006-01-19,27.19,-
2006-01-18,26.98,-
2006-01-17,27.29,-
2006-01-13,27.46,-
2006-01-12,27.47,-
2006-01-11,27.64,-
2006-01-10,27.41,-
2006-01-09,27.38,-
2006-01-06,27.27,-
2006-01-05,26.80,-
2006-01-04,26.66,-
2006-01-03,26.41,-
